22,66,63,1,0,6,F#4,Y
23,59,59,1,1,6,B3, 
23,62,61,1,1,6,D4, 
23,67,64,1,0,6,G4, 
24,57,58,1,1,7,A3, 
24,61,60,1,1,7,C#4,Y
24,66,63,1,0,7,F#4,Y
25,55,57,1,1,7,G3, 
25,59,59,1,1,7,B3, 
25,64,62,1,0,7,E4, 
26,54,56,1,1,7,F#3,Y
26,57,58,1,1,7,A3, 
26,62,61,1,0,7,D4, 
27,55,57,1,1,7,G3, 
27,59,59,1,1,7,B3, 
27,64,62,1,0,7,E4, 
27,74,68,1,0,7,D5, 
28,54,56,1,1,8,F#3,Y
28,57,58,1,1,8,A3, 
28,62,61,1,0,8,D4, 
28,74,68,1,0,8,D5, 
29,52,55,1,1,8,E3, 
29,55,57,1,1,8,G3, 
29,61,60,1,0,8,C#4,Y
29,73,67,1,0,8,C#5,Y
30,50,54,1,1,8,D3, 
30,54,56,1,1,8,F#3,Y
30,62,61,1,0,8,D4, 
30,74,68,1,0,8,D5, 
31,63,61,2,0,8,D#4,Y
31,75,68,1,0,8,D#5,Y
32,43,50,1,1,9,G2, 
32,55,57,1,1,9,G3, 
33,64,62,1,0,9,E4, 
33,76,69,1,0,9,E5, 
34,45,51,1,1,9,A2, 
34,57,58,1,1,9,A3, 
34,67,64,0.5,0,9,G4, 
34,73,67,0.5,0,9,C#5,Y
35,69,65,0.5,0,9,A4, 
36,38,47,1,1,10,D2, 
36,50,54,1,1,10,D3, 
36,66,63,1,0,10,F#4,Y
36,74,68,1,0,10,D5, 
39,78,70,0.5,0,10,F#5,Y
39.5,86,75,0.5,0,10,D6, 
40,76,69,0.5,0,11,E5, 
40.5,85,74,0.5,0,11,C#6,Y
41,74,68,0.5,0,11,D5, 
41.5,83,73,0.5,0,11,B5, 
42,73,67,0.5,0,11,C#5,Y
42.5,81,72,0.5,0,11,A5, 
43,33,44,0.5,1,11,A1, 
43,45,51,0.5,1,11,A2, 
43,74,68,0.5,0,11,D5, 
43.5,83,73,0.5,0,11,B5, 
44,33,44,7,1,12,A1, 
44,45,51,4,1,12,A2, 
44,73,67,0.5,0,12,C#5,Y
44.5,81,72,0.5,0,12,A5, 
45,71,66,0.5,0,12,B4, 
45.5,79,71,0.5,0,12,G5, 
46,69,65,0.5,0,12,A4, 
46.5,78,70,0.5,0,12,F#5,Y
47,71,66,0.5,0,12,B4, 
47.5,79,71,0.5,0,12,G5, 
48,69,65,0.5,0,13,A4, 
48.5,78,70,0.5,0,13,F#5,Y
49,67,64,0.5,0,13,G4, 
49.5,76,69,0.5,0,13,E5, 
50,66,63,0.5,0,13,F#4,Y
50.5,74,68,0.5,0,13,D5, 
51,34,44,0.5,1,13,A#1,Y
51,46,51,0.5,1,13,A#2,Y
51,67,64,0.5,0,13,G4, 
51.5,76,69,0.5,0,13,E5, 
52,35,45,0.5,1,14,B1, 
52,47,52,0.5,1,14,B2, 
52,66,63,0.5,0,14,F#4,Y
52.5,74,68,0.5,0,14,D5, 
53,33,44,0.5,1,14,A1, 
53,45,51,0.5,1,14,A2, 
53,66,63,0.5,0,14,F#4,Y
53.5,75,68,0.5,0,14,D#5,Y
54,31,43,0.5,1,14,G1, 
54,43,50,0.5,1,14,G2, 
54,67,64,0.5,0,14,G4, 
54.5,76,69,0.5,0,14,E5, 
55,30,42,0.5,1,14,F#1,Y
55,42,49,0.5,1,14,F#2,Y
55,69,65,0.5,0,14,A4, 
55.5,78,70,0.5,0,14,F#5,Y
56,28,41,0.5,1,15,E1, 
56,40,48,0.5,1,15,E2, 
56,71,66,0.5,0,15,B4, 
56.5,79,71,0.5,0,15,G5, 
57,78,70,0.5,0,15,F#5,Y
57.5,81,72,0.5,0,15,A5, 
58,33,44,0.5,1,15,A1, 
58,45,51,0.5,1,15,A2, 
58,79,71,0.5,0,15,G5, 
58.5,83,73,0.5,0,15,B5, 
59,64,62,1,0,15,E4, 
59,67,64,1,0,15,G4, 
59,73,67,1,0,15,C#5,Y
60,38,47,0.5,1,16,D2, 
60,50,54,0.5,1,16,D3, 
60,66,63,1,0,16,F#4,Y
60,74,68,1,0,16,D5, 
63,38,47,0.5,1,16,D2, 
63.5,50,54,0.5,0,16,D3, 
63.5,62,61,0.5,0,16,D4, 
64,37,46,0.5,1,17,C#2,Y
64.5,49,53,0.5,0,17,C#3,Y
64.5,61,60,0.5,0,17,C#4,Y
65,35,45,0.5,1,17,B1, 
65.5,59,59,0.5,0,17,B3, 
66,33,44,0.5,1,17,A1, 
66.5,57,58,0.5,0,17,A3, 
67,37,46,0.5,1,17,C#2,Y
67.5,49,53,0.5,0,17,C#3,Y
67.5,61,60,0.5,0,17,C#4,Y
68,38,47,0.5,1,18,D2, 
68.5,50,54,0.5,0,18,D3, 
68.5,62,61,0.5,0,18,D4, 
69,42,49,0.5,1,18,F#2,Y
69.5,54,56,0.5,0,18,F#3,Y
69.5,66,63,0.5,0,18,F#4,Y
70,33,44,0.5,1,18,A1, 
70,45,51,0.5,1,18,A2, 
70.5,57,58,0.5,0,18,A3, 
70.5,69,65,0.5,0,18,A4, 
71,37,46,0.5,1,18,C#2,Y
71,49,53,0.5,1,18,C#3,Y
71.5,61,60,0.5,0,18,C#4,Y
71.5,73,67,0.5,0,18,C#5,Y
72,38,47,0.5,1,19,D2, 
72,50,54,0.5,1,19,D3, 
72.5,62,61,0.5,0,19,D4, 
72.5,74,68,0.5,0,19,D5, 
73,40,48,0.5,1,19,E2, 
73,52,55,0.5,1,19,E3, 
73.5,64,62,0.5,0,19,E4, 
73.5,76,69,0.5,0,19,E5, 
74,42,49,0.5,1,19,F#2,Y
74,54,56,0.5,1,19,F#3,Y
74.5,66,63,0.5,0,19,F#4,Y
74.5,78,70,0.5,0,19,F#5,Y
75,43,50,0.5,1,19,G2, 
75,55,57,0.5,1,19,G3, 
75.5,67,64,0.5,0,19,G4, 
75.5,79,71,0.5,0,19,G5, 
76,45,51,0.5,1,20,A2, 
76,57,58,0.5,1,20,A3, 
76.5,69,65,0.5,0,20,A4, 
76.5,81,72,0.5,0,20,A5, 
77,46,51,0.5,1,20,A#2,Y
77,58,58,0.5,1,20,A#3,Y
77.5,70,65,0.5,0,20,A#4,Y
77.5,82,72,0.5,0,20,A#5,Y
78,47,52,0.5,1,20,B2, 
78,59,59,0.5,1,20,B3, 
78.5,71,66,0.5,0,20,B4, 
78.5,83,73,0.5,0,20,B5, 
79,49,53,0.5,1,20,C#3,Y
79,61,60,0.5,1,20,C#4,Y
79.5,73,67,0.5,0,20,C#5,Y
79.5,85,74,0.5,0,20,C#6,Y
80,50,54,0.5,1,21,D3, 
80,62,61,0.5,1,21,D4, 
80,74,68,0.5,0,21,D5, 
80,86,75,0.5,0,21,D6, 
82,52,55,0.5,1,21,E3, 
82,64,62,0.5,1,21,E4, 
82,76,69,0.5,0,21,E5, 
82,88,76,0.5,0,21,E6, 
84,54,56,3,1,22,F#3,Y
84,66,63,3,1,22,F#4,Y
84,78,70,3,0,22,F#5,Y
84,90,77,3,0,22,F#6,Y
87,66,63,1,0,22,F#4,Y
88,47,52,0.5,1,23,B2, 
88,74,68,2,0,23,D5, 
88.5,50,54,0.5,1,23,D3, 
89,54,56,0.5,1,23,F#3,Y
89.5,59,59,0.5,1,23,B3, 
90,46,51,0.5,1,23,A#2,Y
90,78,70,2,0,23,F#5,Y
90.5,52,55,0.5,1,23,E3, 
91,54,56,0.5,1,23,F#3,Y
91.5,61,60,0.5,1,23,C#4,Y
92,47,52,0.5,1,24,B2, 
92,74,68,2,0,24,D5, 
92.5,50,54,0.5,1,24,D3, 
93,54,56,0.5,1,24,F#3,Y
93.5,59,59,0.5,1,24,B3, 
94,47,52,0.5,1,24,B2, 
94,76,69,0.5,0,24,E5, 
94.5,50,54,0.5,1,24,D3, 
94.5,74,68,0.5,0,24,D5, 
95,54,56,0.5,1,24,F#3,Y
95,73,67,0.5,0,24,C#5,Y
95.5,59,59,0.5,1,24,B3, 
95.5,71,66,0.5,0,24,B4, 
96,49,53,0.5,1,25,C#3,Y
96,70,65,0.5,0,25,A#4,Y
96.5,52,55,0.5,1,25,E3, 
97,54,56,0.5,1,25,F#3,Y
97,70,65,0.5,0,25,A#4,Y
97.5,58,58,0.5,1,25,A#3,Y
98,47,52,0.5,1,25,B2, 
98,73,67,0.5,0,25,C#5,Y
98.5,50,54,0.5,1,25,D3, 
98.5,71,66,0.5,0,25,B4, 
99,54,56,0.5,1,25,F#3,Y
99,70,65,0.5,0,25,A#4,Y
99.5,59,59,0.5,1,25,B3, 
99.5,71,66,0.5,0,25,B4, 
100,42,49,0.5,1,26,F#2,Y
100,73,67,2,0,26,C#5,Y
100.5,49,53,0.5,1,26,C#3,Y
101,54,56,0.5,1,26,F#3,Y
101.5,58,58,0.5,1,26,A#3,Y
102,42,49,0.5,1,26,F#2,Y
102,66,63,0.5,0,26,F#4,Y
102.5,49,53,0.5,1,26,C#3,Y
103,54,56,0.5,1,26,F#3,Y
103,66,63,0.5,0,26,F#4,Y
103.5,58,58,0.5,1,26,A#3,Y
104,47,52,0.5,1,27,B2, 
104,74,68,2,0,27,D5, 
104.5,50,54,0.5,1,27,D3, 
105,54,56,0.5,1,27,F#3,Y
105.5,59,59,0.5,1,27,B3, 
106,46,51,0.5,1,27,A#2,Y
106,78,70,2,0,27,F#5,Y
106.5,52,55,0.5,1,27,E3, 
107,54,56,0.5,1,27,F#3,Y
107.5,61,60,0.5,1,27,C#4,Y
108,47,52,0.5,1,28,B2, 
108,74,68,2,0,28,D5, 
108.5,50,54,0.5,1,28,D3, 
109,54,56,0.5,1,28,F#3,Y
109.5,59,59,0.5,1,28,B3, 
110,50,54,0.5,1,28,D3, 
110,76,69,0.5,0,28,E5, 
110.5,54,56,0.5,1,28,F#3,Y
110.5,74,68,0.5,0,28,D5, 
111,59,59,0.5,1,28,B3, 
111,73,67,0.5,0,28,C#5,Y
111.5,54,56,0.5,1,28,F#3,Y
111.5,71,66,0.5,0,28,B4, 
112,49,53,0.5,1,29,C#3,Y
112,69,65,0.5,0,29,A4, 
112.5,54,56,0.5,1,29,F#3,Y
113,57,58,0.5,1,29,A3, 
113,69,65,0.5,0,29,A4, 
113.5,54,56,0.5,1,29,F#3,Y
114,49,53,0.5,1,29,C#3,Y
114,69,65,0.5,0,29,A4, 
114.5,53,55,0.5,1,29,F3, 
114.5,68,64,0.5,0,29,G#4,Y
115,56,57,0.5,1,29,G#3,Y
115,66,63,0.5,0,29,F#4,Y
115.5,53,56,0.5,1,29,F3, 
115.5,68,64,0.5,0,29,G#4,Y
116,42,49,0.5,1,30,F#2,Y
116,66,63,1,0,30,F#4,Y
116.5,45,51,0.5,1,30,A2, 
117,49,53,0.5,1,30,C#3,Y
117.5,54,56,0.5,1,30,F#3,Y
118,42,49,1,1,30,F#2,Y
119,61,60,1,0,30,C#4,Y
120,49,53,5,1,31,C#3,Y
120,68,64,0.5,0,31,G#4,Y
120.5,61,60,0.5,0,31,C#4,Y
121,56,57,2,1,31,G#3,Y
121,59,59,2,1,31,B3, 
121,65,62,0.5,0,31,F4, 
121.5,68,64,0.5,0,31,G#4,Y
122,69,65,0.5,0,31,A4, 
122.5,61,60,0.5,0,31,C#4,Y
123,54,56,1,1,31,F#3,Y
123,57,58,1,1,31,A3, 
123,66,63,0.5,0,31,F#4,Y
123.5,69,65,0.5,0,31,A4, 
124,53,56,1,1,32,F3, 
124,56,57,1,1,32,G#3,Y
124,71,66,0.5,0,32,B4, 
124.5,61,60,0.5,0,32,C#4,Y
125,65,62,0.5,0,32,F4, 
125.5,68,64,0.5,0,32,G#4,Y
126,73,67,0.5,0,32,C#5,Y
126.5,71,66,0.5,0,32,B4, 
127,69,65,0.5,0,32,A4, 
127.5,68,64,0.5,0,32,G#4,Y
128,54,56,0.5,1,33,F#3,Y
128,57,58,0.5,1,33,A3, 
128,69,65,0.5,0,33,A4, 
128.5,66,63,0.5,0,33,F#4,Y
129,54,56,0.5,1,33,F#3,Y
129,57,58,0.5,1,33,A3, 
129,65,62,0.5,0,33,F4, 
129.5,66,63,0.5,0,33,F#4,Y
130,56,57,0.5,1,33,G#3,Y
130,59,59,0.5,1,33,B3, 
130,71,66,0.5,0,33,B4, 
130.5,66,63,0.5,0,33,F#4,Y
131,56,57,0.5,1,33,G#3,Y
131,59,59,0.5,1,33,B3, 
131,65,63,0.5,0,33,F4, 
131.5,66,63,0.5,0,33,F#4,Y
132,57,58,0.5,1,34,A3, 
132,61,60,0.5,1,34,C#4,Y
132,73,67,0.5,0,34,C#5,Y
132.5,69,65,0.5,0,34,A4, 
133,68,64,0.5,0,34,G#4,Y
133.5,69,65,0.5,0,34,A4, 
134,71,66,0.5,0,34,B4, 
134.5,69,65,0.5,0,34,A4, 
135,68,64,0.5,0,34,G#4,Y
135.5,69,65,0.5,0,34,A4, 
136,52,55,5,1,35,E3, 
136,71,66,0.5,0,35,B4, 
136.5,64,62,0.5,0,35,E4, 
137,59,59,2,1,35,B3, 
137,62,61,2,1,35,D4, 
137,68,64,0.5,0,35,G#4,Y
137.5,71,66,0.5,0,35,B4, 
138,73,67,0.5,0,35,C#5,Y
138.5,64,62,0.5,0,35,E4, 
139,57,58,1,1,35,A3, 
139,61,60,1,1,35,C#4,Y
139,69,65,0.5,0,35,A4, 
139.5,73,67,0.5,0,35,C#5,Y
140,56,57,1,1,36,G#3,Y
140,59,59,1,1,36,B3, 
140,74,68,0.5,0,36,D5, 
140.5,64,62,0.5,0,36,E4, 
141,68,64,0.5,0,36,G#4,Y
141.5,71,66,0.5,0,36,B4, 
142,76,69,0.5,0,36,E5, 
142.5,74,68,0.5,0,36,D5, 
143,73,67,0.5,0,36,C#5,Y
143.5,71,66,0.5,0,36,B4, 
144,57,58,0.5,1,37,A3, 
144,61,60,0.5,1,37,C#4,Y
144,73,67,0.5,0,37,C#5,Y
144.5,69,65,0.5,0,37,A4, 
145,57,58,0.5,1,37,A3, 
145,61,60,0.5,1,37,C#4,Y
145,68,64,0.5,0,37,G#4,Y
145.5,69,65,0.5,0,37,A4, 
146,59,59,0.5,1,37,B3, 
146,62,61,0.5,1,37,D4, 
146,74,68,0.5,0,37,D5, 
146.5,69,65,0.5,0,37,A4, 
147,59,59,0.5,1,37,B3, 
147,62,61,0.5,1,37,D4, 
147,68,64,0.5,0,37,G#4,Y
147.5,69,65,0.5,0,37,A4, 
148,61,60,0.5,1,38,C#4,Y
148,64,62,0.5,1,38,E4, 
148,76,69,0.5,0,38,E5, 
148.5,69,65,0.5,0,38,A4, 
149,68,64,0.5,0,38,G#4,Y
149.5,69,65,0.5,0,38,A4, 
150,71,66,0.5,0,38,B4, 
150.5,73,67,0.5,0,38,C#5,Y
151,74,68,0.5,0,38,D5, 
151.5,76,69,0.5,0,38,E5, 
152,78,70,4.5,0,39,F#5,Y
152.5,62,61,0.5,1,39,D4, 
153,61,60,0.5,1,39,C#4,Y
153.5,62,61,0.5,1,39,D4, 
154,64,62,0.5,1,39,E4, 
154.5,66,63,0.5,1,39,F#4,Y
155,68,64,0.5,1,39,G#4,Y
155.5,69,65,0.5,1,39,A4, 
156,71,66,4.5,1,40,B4, 
156.5,78,70,0.5,0,40,F#5,Y
157,77,69,0.5,0,40,F5, 
157.5,78,70,0.5,0,40,F#5,Y
158,80,71,0.5,0,40,G#5,Y
158.5,81,72,0.5,0,40,A5, 
159,83,73,0.5,0,40,B5, 
159.5,85,74,0.5,0,40,C#6,Y
160,86,75,8,0,41,D6, 
160.5,71,66,0.5,1,41,B4, 
161,70,65,0.5,1,41,A#4,Y
161.5,71,66,0.5,1,41,B4, 
162,73,67,0.5,1,41,C#5,Y
162.5,74,68,0.5,1,41,D5, 
163,76,69,0.5,0,41,E5, 
163.5,78,70,0.5,0,41,F#5,Y
164,80,71,4,0,42,G#5,Y
164.5,64,62,0.5,1,42,E4, 
165,63,61,0.5,1,42,D#4,Y
165.5,64,62,0.5,1,42,E4, 
166,66,63,0.5,1,42,F#4,Y
166.5,68,64,0.5,1,42,G#4,Y
167,69,65,0.5,1,42,A4, 
167.5,71,66,0.5,1,42,B4, 
168,73,67,4,0,43,C#5,Y
168,81,72,4,0,43,A5, 
168,85,74,4,0,43,C#6,Y
168.5,57,58,0.5,1,43,A3, 
169,56,57,0.5,1,43,G#3,Y
169.5,57,58,0.5,1,43,A3, 
170,59,59,0.5,1,43,B3, 
170.5,61,60,0.5,1,43,C#4,Y
171,62,61,0.5,1,43,D4, 
171.5,64,62,0.5,1,43,E4, 
172,65,62,0.5,1,44,F4, 
172,71,66,4,0,44,B4, 
172,73,67,4,0,44,C#5,Y
172,77,69,4,0,44,F5, 
172,80,71,4,0,44,G#5,Y
172,83,73,4,0,44,B5, 
172.5,49,53,0.5,1,44,C#3,Y
173,48,52,0.5,1,44,C3, 
173.5,49,53,0.5,1,44,C#3,Y
174,51,54,0.5,1,44,D#3,Y
174.5,53,55,0.5,1,44,F3, 
175,54,56,0.5,1,44,F#3,Y
175.5,56,57,0.5,1,44,G#3,Y
176,54,56,0.5,1,45,F#3,Y
176,69,65,1,0,45,A4, 
176,73,67,1,0,45,C#5,Y
176,81,72,1,0,45,A5, 
176.5,57,58,0.5,1,45,A3, 
177,54,56,0.5,1,45,F#3,Y
177,80,71,0.5,0,45,G#5,Y
177.5,57,58,0.5,1,45,A3, 
177.5,78,70,0.5,0,45,F#5,Y
178,54,56,0.5,1,45,F#3,Y
178,76,69,0.5,0,45,E5, 
178.5,57,58,0.5,1,45,A3, 
178.5,75,68,0.5,0,45,D#5,Y
179,54,56,0.5,1,45,F#3,Y
179,73,67,0.5,0,45,C#5,Y
179.5,57,58,0.5,1,45,A3, 
179.5,71,66,0.5,0,45,B4, 
180,42,49,0.5,1,46,F#2,Y
180,69,65,0.5,0,46,A4, 
180.5,51,54,0.5,1,46,D#3,Y
180.5,68,64,0.5,0,46,G#4,Y
181,42,49,0.5,1,46,F#2,Y
181,66,63,0.5,0,46,F#4,Y
181.5,51,54,0.5,1,46,D#3,Y
181.5,64,62,0.5,0,46,E4, 
182,42,49,0.5,1,46,F#2,Y
182,63,61,0.5,0,46,D#4,Y
182.5,51,54,0.5,1,46,D#3,Y
182.5,61,60,0.5,0,46,C#4,Y
183,42,49,0.5,1,46,F#2,Y
183,59,59,0.5,0,46,B3, 
183.5,51,54,0.5,1,46,D#3,Y
183.5,57,58,0.5,0,46,A3, 
184,40,48,0.5,1,47,E2, 
184,56,57,0.5,0,47,G#3,Y
184.5,52,55,0.5,1,47,E3, 
184.5,54,56,0.5,0,47,F#3,Y
185,40,48,0.5,1,47,E2, 
185,52,55,0.5,0,47,E3, 
185.5,52,55,0.5,1,47,E3, 
185.5,54,56,0.5,0,47,F#3,Y
186,40,48,0.5,1,47,E2, 
186,56,57,0.5,0,47,G#3,Y
186.5,52,55,0.5,1,47,E3, 
186.5,57,58,0.5,0,47,A3, 
187,40,48,0.5,1,47,E2, 
187,59,59,0.5,0,47,B3, 
187.5,52,55,0.5,1,47,E3, 
187.5,61,60,0.5,0,47,C#4,Y
188,40,48,0.5,1,48,E2, 
188,62,61,0.5,0,48,D4, 
188.5,52,55,0.5,1,48,E3, 
188.5,61,60,0.5,0,48,C#4,Y
189,40,48,0.5,1,48,E2, 
189,59,59,0.5,0,48,B3, 
189.5,52,55,0.5,1,48,E3, 
189.5,61,60,0.5,0,48,C#4,Y
190,38,47,0.5,1,48,D2, 
190,62,61,0.5,0,48,D4, 
190.5,50,54,0.5,1,48,D3, 
190.5,64,62,0.5,0,48,E4, 
191,38,47,0.5,1,48,D2, 
191,66,63,0.5,0,48,F#4,Y
191.5,50,54,0.5,1,48,D3, 
191.5,68,64,0.5,0,48,G#4,Y
192,37,46,0.5,1,49,C#2,Y
192,69,65,0.5,0,49,A4, 
192.5,45,51,0.5,1,49,A2, 
192.5,70,65,0.5,0,49,A#4,Y
193,37,46,0.5,1,49,C#2,Y
193,71,66,0.5,0,49,B4, 
193.5,45,51,0.5,1,49,A2, 
193.5,72,66,0.5,0,49,C5, 
194,37,46,0.5,1,49,C#2,Y
194,73,67,0.5,0,49,C#5,Y
194.5,45,51,0.5,1,49,A2, 
194.5,74,68,0.5,0,49,D5, 
195,37,46,0.5,1,49,C#2,Y
195,75,68,0.5,0,49,D#5,Y
195.5,45,51,0.5,1,49,A2, 
195.5,76,69,0.5,0,49,E5, 
196,38,47,0.5,1,50,D2, 
196,77,69,0.5,0,50,F5, 
196.5,45,51,0.5,1,50,A2, 
196.5,78,70,0.5,0,50,F#5,Y
197,38,47,0.5,1,50,D2, 
197,79,71,0.5,0,50,G5, 
197.5,45,51,0.5,1,50,A2, 
197.5,80,71,0.5,0,50,G#5,Y
198,39,47,0.5,1,50,D#2,Y
198,81,72,0.5,0,50,A5, 
198.5,45,51,0.5,1,50,A2, 
198.5,82,72,0.5,0,50,A#5,Y
199,39,47,0.5,1,50,D#2,Y
199,83,73,0.5,0,50,B5, 
199.5,45,51,0.5,1,50,A2, 
199.5,84,73,0.5,0,50,C6, 
200,40,48,0.5,1,51,E2, 
200,85,74,0.666666667,0,51,C#6,Y
200.5,45,51,0.5,1,51,A2, 
200.6666667,86,75,0.666666667,0,51,D6, 
201,40,48,0.5,1,51,E2, 
201.3333333,87,75,0.666666667,0,51,D#6,Y
201.5,45,51,0.5,1,51,A2, 
202,40,48,0.5,1,51,E2, 
202,88,76,0.5,0,51,E6, 
202.5,45,51,0.5,1,51,A2, 
203,40,48,0.5,1,51,E2, 
203,69,65,0.5,0,51,A4, 
203.5,45,51,0.5,1,51,A2, 
204,40,48,0.5,1,52,E2, 
204,71,66,4,0,52,B4, 
204.5,45,51,0.5,1,52,A2, 
205,40,48,0.5,1,52,E2, 
205.5,45,51,0.5,1,52,A2, 
206,40,48,0.5,1,52,E2, 
206.5,44,50,0.5,1,52,G#2,Y
207,40,48,0.5,1,52,E2, 
207.5,44,50,0.5,1,52,G#2,Y
208,45,51,1,1,53,A2, 
208,69,65,0.1,0,53,A4, 
208,69,65,0.1,0,53,A4, 
208,71,66,0.1,0,53,B4, 
209,33,44,1,1,53,A1, 
210,73,67,1,0,53,C#5,Y
210,74,68,0.1,0,53,D5, 
211,57,58,1,1,53,A3, 
211,61,60,1,1,53,C#4,Y
211,71,66,0.5,0,53,B4, 
211.5,69,65,0.5,0,53,A4, 
212,59,59,1,1,54,B3, 
212,62,61,1,1,54,D4, 
212,68,64,1,0,54,G#4,Y
213,52,55,1,1,54,E3, 
213,64,62,1,0,54,E4, 
214,73,67,1,0,54,C#5,Y
214,74,68,0.1,0,54,D5, 
215,57,58,1,1,54,A3, 
215,61,60,1,1,54,C#4,Y
215,71,66,0.5,0,54,B4, 
215.5,69,65,0.5,0,54,A4, 
216,56,57,1,1,55,G#3,Y
216,59,59,1,1,55,B3, 
216,75,68,1,0,55,D#5,Y
217,52,55,1,1,55,E3, 
217,76,69,1,0,55,E5, 
218,73,67,1,0,55,C#5,Y
218,74,68,0.1,0,55,D5, 
219,57,58,1,1,55,A3, 
219,61,60,1,1,55,C#4,Y
219,71,66,0.5,0,55,B4, 
219.5,69,65,0.5,0,55,A4, 
220,59,59,1,1,56,B3, 
220,62,61,1,1,56,D4, 
220,68,64,1,0,56,G#4,Y
221,52,55,1,1,56,E3, 
221,64,62,1,0,56,E4, 
222,78,70,0.5,0,56,F#5,Y
223,54,56,0.5,1,56,F#3,Y
223,66,63,0.5,0,56,F#4,Y
224,74,68,0.5,0,57,D5, 
225,50,54,0.5,1,57,D3, 
225,62,61,0.5,0,57,D4, 
226,71,66,0.5,0,57,B4, 
227,47,52,0.5,1,57,B2, 
227,59,59,0.5,0,57,B3, 
228,68,64,0.5,0,58,G#4,Y
229,44,50,0.5,1,58,G#2,Y
229,56,57,0.5,0,58,G#3,Y
230,69,65,0.5,0,58,A4, 
231,45,51,0.5,1,58,A2, 
231,57,58,0.5,0,58,A3, 
232,62,61,0.5,0,59,D4, 
233,38,47,0.5,1,59,D2, 
233,50,54,0.5,1,59,D3, 
234,64,62,0.5,0,59,E4, 
235,40,48,0.5,1,59,E2, 
235,52,55,0.5,1,59,E3, 
236,45,51,0.5,1,60,A2, 
236,57,58,0.5,0,60,A3, 
237,33,44,0.5,1,60,A1, 
238,84,74,1,0,60,C6, 
238,86,75,0.1,0,60,D6, 
239,69,65,1,1,60,A4, 
239,72,67,1,1,60,C5, 
239,83,73,0.5,0,60,B5, 
239.5,81,72,0.5,0,60,A5, 
240,71,66,1,1,61,B4, 
240,74,68,1,1,61,D5, 
240,80,71,1,0,61,G#5,Y
241,64,62,1,1,61,E4, 
241,76,69,1,0,61,E5, 
242,84,74,1,0,61,C6, 
242,86,75,0.1,0,61,D6, 
243,69,65,1,1,61,A4, 
243,72,67,1,1,61,C5, 
243,83,73,0.5,0,61,B5, 
243.5,81,72,0.5,0,61,A5, 
244,68,64,1,1,62,G#4,Y
244,71,66,1,1,62,B4, 
244,87,75,1,0,62,D#6,Y
245,64,62,1,1,62,E4, 
245,88,76,1,0,62,E6, 
246,84,74,1,0,62,C6, 
246,87,75,0.1,0,62,D#6,Y
247,69,65,1,1,62,A4, 
247,72,67,1,1,62,C5, 
247,83,73,0.5,0,62,B5, 
247.5,81,72,0.5,0,62,A5, 
248,71,66,1,1,63,B4, 
