24,48,53,7,1,7,C3, 
24,52,55,2,1,7,E3, 
24,55,57,2,1,7,G3, 
24,60,60,2,1,7,C4, 
26,64,62,0.5,0,7,E4, 
27,67,64,0.5,0,7,G4, 
28,72,67,3,0,8,C5, 
31,52,55,1,1,8,E3, 
31,60,60,1,1,8,C4, 
31,72,67,0.5,0,8,C5, 
31.5,70,66,0.5,0,8,A#4,Y
32,53,56,0.5,1,9,F3, 
32,60,60,0.5,1,9,C4, 
32,70,66,0.5,0,9,A#4,Y
32.5,68,64,0.5,0,9,G#4,Y
33,68,64,0.5,0,9,G#4,Y
33.5,69,65,0.5,0,9,A4, 
34,69,65,0.5,0,9,A4, 
34.5,74,68,0.5,0,9,D5, 
35,54,56,0.5,1,9,F#3,Y
35,62,61,0.5,1,9,D4, 
35,74,68,0.5,0,9,D5, 
35.5,72,67,0.5,0,9,C5, 
36,55,57,0.5,1,10,G3, 
36,62,61,0.5,1,10,D4, 
36,72,67,0.5,0,10,C5, 
36.5,69,65,0.5,0,10,A4, 
37,69,65,0.5,0,10,A4, 
37.5,70,66,0.5,0,10,A#4,Y
38,70,66,0.5,0,10,A#4,Y
38.5,75,69,0.5,0,10,D#5,Y
39,55,57,0.5,1,10,G3, 
39,58,59,0.5,1,10,A#3,Y
39,63,62,0.5,1,10,D#4,Y
39,75,69,0.5,0,10,D#5,Y
39.5,74,68,0.5,0,10,D5, 
40,74,68,0.5,0,11,D5, 
40.5,73,67,0.5,0,11,C#5,Y
41,55,57,0.5,1,11,G3, 
41,57,58,0.5,1,11,A3, 
41,61,60,0.5,1,11,C#4,Y
41,64,62,0.5,1,11,E4, 
41,73,67,0.5,0,11,C#5,Y
41.5,82,73,0.5,0,11,A#5,Y
42,82,73,0.5,0,11,A#5,Y
42.5,76,69,0.5,0,11,E5, 
43,55,57,0.5,1,11,G3, 
43,58,59,0.5,1,11,A#3,Y
43,61,60,0.5,1,11,C#4,Y
43,64,62,0.5,1,11,E4, 
43,76,69,0.5,0,11,E5, 
43.5,85,74,0.5,0,11,C#6,Y
44,85,74,0.5,0,12,C#6,Y
44.5,77,70,0.5,0,12,F5, 
45,56,57,0.5,1,12,G#3,Y
45,59,59,0.5,1,12,B3, 
45,62,61,0.5,1,12,D4, 
45,65,63,0.5,1,12,F4, 
45,77,70,0.5,0,12,F5, 
45.5,86,75,0.5,0,12,D6, 
46,86,75,0.5,0,12,D6, 
46.5,77,70,0.5,0,12,F5, 
47,56,57,0.5,1,12,G#3,Y
47,59,59,0.5,1,12,B3, 
47,62,61,0.5,1,12,D4, 
47,65,63,0.5,1,12,F4, 
47,77,70,0.5,0,12,F5, 
47.5,89,77,0.5,0,12,F6, 
48,57,58,0.5,1,13,A3, 
48,62,61,0.5,1,13,D4, 
48,65,63,0.5,1,13,F4, 
48,89,77,0.5,0,13,F6, 
48.5,85,74,0.5,0,13,C#6,Y
49,85,74,0.5,0,13,C#6,Y
49.5,86,75,0.5,0,13,D6, 
50,86,75,0.5,0,13,D6, 
50.5,80,71,0.5,0,13,G#5,Y
51,80,71,0.5,0,13,G#5,Y
51.5,81,72,0.5,0,13,A5, 
52,81,72,0.5,0,14,A5, 
52.5,76,69,0.5,0,14,E5, 
53,76,69,0.5,0,14,E5, 
53.5,77,70,0.5,0,14,F5, 
54,77,70,0.5,0,14,F5, 
54.5,73,67,0.5,0,14,C#5,Y
55,73,67,0.5,0,14,C#5,Y
55.5,74,68,0.5,0,14,D5, 
56,74,68,0.5,0,15,D5, 
56.5,68,64,0.5,0,15,G#4,Y
57,68,64,0.5,0,15,G#4,Y
57.5,69,65,0.5,0,15,A4, 
58,69,65,0.5,0,15,A4, 
58.5,64,62,0.5,0,15,E4, 
59,64,62,0.5,0,15,E4, 
59.5,65,63,0.5,0,15,F4, 
60,65,63,0.5,0,16,F4, 
60.5,61,60,0.5,0,16,C#4,Y
61,61,60,0.5,0,16,C#4,Y
61.5,62,61,0.5,0,16,D4, 
62,62,61,0.5,0,16,D4, 
62.5,58,59,0.5,0,16,A#3,Y
63,46,52,0.5,1,16,A#2,Y
63,58,59,0.5,0,16,A#3,Y
63.5,45,51,0.5,1,16,A2, 
63.5,57,58,0.5,0,16,A3, 
64,45,51,0.5,1,17,A2, 
64,57,58,0.5,0,17,A3, 
64.5,49,53,0.5,1,17,C#3,Y
64.5,61,60,0.5,0,17,C#4,Y
65,49,53,0.5,1,17,C#3,Y
65,61,60,0.5,0,17,C#4,Y
65.5,50,54,0.5,1,17,D3, 
65.5,62,61,0.5,0,17,D4, 
66,50,54,0.5,1,17,D3, 
66,62,61,0.5,0,17,D4, 
66.5,46,52,0.5,1,17,A#2,Y
66.5,58,59,0.5,0,17,A#3,Y
67,46,52,0.5,1,17,A#2,Y
67,58,59,0.5,0,17,A#3,Y
67.5,45,51,0.5,1,17,A2, 
67.5,57,58,0.5,0,17,A3, 
68,45,51,0.5,1,18,A2, 
68,57,58,0.5,0,18,A3, 
68.5,49,53,0.5,1,18,C#3,Y
68.5,61,60,0.5,0,18,C#4,Y
69,49,53,0.5,1,18,C#3,Y
69,61,60,0.5,0,18,C#4,Y
69.5,50,54,0.5,1,18,D3, 
69.5,62,61,0.5,0,18,D4, 
70,50,54,0.5,1,18,D3, 
70,62,61,0.5,0,18,D4, 
70.5,46,52,0.5,1,18,A#2,Y
70.5,58,59,0.5,0,18,A#3,Y
71,46,52,0.5,1,18,A#2,Y
71,58,59,0.5,0,18,A#3,Y
71.5,45,51,0.5,1,18,A2, 
71.5,57,58,0.5,0,18,A3, 
72,45,51,1,1,19,A2, 
72,45,51,1,1,19,A2, 
72,57,58,0.5,0,19,A3, 
72.5,58,59,0.5,0,19,A#3,Y
73,50,54,3,1,19,D3, 
73,53,56,3,1,19,F3, 
73,59,59,0.5,0,19,B3, 
73.5,60,60,0.5,0,19,C4, 
74,61,60,0.5,0,19,C#4,Y
74.5,62,61,0.5,0,19,D4, 
75,63,62,0.5,0,19,D#4,Y
75.5,64,62,0.5,0,19,E4, 
76,65,63,0.5,0,20,F4, 
76.5,66,63,0.5,0,20,F#4,Y
77,45,51,1,1,20,A2, 
77,50,54,1,1,20,D3, 
77,53,56,1,1,20,F3, 
77,67,64,0.5,0,20,G4, 
77.5,68,64,0.5,0,20,G#4,Y
78,45,51,1,1,20,A2, 
78,52,55,1,1,20,E3, 
78,55,57,1,1,20,G3, 
78,69,65,0.5,0,20,A4, 
78.5,70,66,0.5,0,20,A#4,Y
79,45,51,1,1,20,A2, 
79,52,55,1,1,20,E3, 
79,55,57,1,1,20,G3, 
79,61,60,0.5,0,20,C#4,Y
79.5,69,65,0.5,0,20,A4, 
80,38,47,2,1,21,D2, 
80,62,61,0.33333,1,21,D4, 
80.33333,57,58,0.33333,1,21,A3, 
80.66667,53,56,0.33333,1,21,F3, 
81,57,58,0.33333,1,21,A3, 
81.33333,53,56,0.33333,1,21,F3, 
81.66667,57,58,0.33333,1,21,A3, 
82,41,49,0.5,1,21,F2, 
82,53,56,0.33333,1,21,F3, 
82.33333,57,58,0.33333,1,21,A3, 
82.66667,53,56,0.33333,1,21,F3, 
83,45,51,0.5,1,21,A2, 
83,57,58,0.33333,1,21,A3, 
83.33333,53,56,0.33333,1,21,F3, 
83.66667,57,58,0.33333,1,21,A3, 
84,50,54,12,1,22,D3, 
84,53,56,0.33333,1,22,F3, 
84.33333,57,58,0.33333,1,22,A3, 
84.66667,53,56,0.33333,1,22,F3, 
85,57,58,0.33333,1,22,A3, 
85.33333,53,56,0.33333,1,22,F3, 
85.66667,57,58,0.33333,1,22,A3, 
86,53,56,0.33333,1,22,F3, 
86.33333,57,58,0.33333,1,22,A3, 
86.66667,53,56,0.33333,1,22,F3, 
87,57,58,0.33333,1,22,A3, 
87,69,65,1,0,22,A4, 
87.33333,53,56,0.33333,1,22,F3, 
87.66667,57,58,0.33333,1,22,A3, 
88,53,56,0.33333,1,23,F3, 
88,68,64,1,0,23,G#4,Y
88.33333,57,58,0.33333,1,23,A3, 
88.66667,53,56,0.33333,1,23,F3, 
89,57,58,0.33333,1,23,A3, 
89,69,65,1,0,23,A4, 
89.33333,53,56,0.33333,1,23,F3, 
89.66667,57,58,0.33333,1,23,A3, 
90,53,56,0.33333,1,23,F3, 
90,70,66,1,0,23,A#4,Y
90.33333,57,58,0.33333,1,23,A3, 
90.66667,53,56,0.33333,1,23,F3, 
91,57,58,0.33333,1,23,A3, 
91,69,65,1,0,23,A4, 
91.33333,53,56,0.33333,1,23,F3, 
91.66667,57,58,0.33333,1,23,A3, 
92,53,56,0.33333,1,24,F3, 
92,69,65,2,0,24,A4, 
92.33333,57,58,0.33333,1,24,A3, 
92.66667,53,56,0.33333,1,24,F3, 
93,57,58,0.33333,1,24,A3, 
93.33333,53,56,0.33333,1,24,F3, 
93.66667,57,58,0.33333,1,24,A3, 
94,53,56,0.33333,1,24,F3, 
94,69,65,2,0,24,A4, 
94.33333,57,58,0.33333,1,24,A3, 
94.66667,53,56,0.33333,1,24,F3, 
95,57,58,0.33333,1,24,A3, 
95.33333,53,56,0.33333,1,24,F3, 
95.66667,57,58,0.33333,1,24,A3, 
96,40,48,2,1,25,E2, 
96,69,65,0.33333,1,25,A4, 
96.33333,61,60,0.33333,1,25,C#4,Y
96.66667,55,57,0.33333,1,25,G3, 
97,61,60,0.33333,1,25,C#4,Y
97.33333,55,57,0.33333,1,25,G3, 
97.66667,61,60,0.33333,1,25,C#4,Y
98,43,50,0.5,1,25,G2, 
98,55,57,0.33333,1,25,G3, 
98.33333,61,60,0.33333,1,25,C#4,Y
98.66667,55,57,0.33333,1,25,G3, 
99,49,53,0.5,1,25,C#3,Y
99,61,60,0.33333,1,25,C#4,Y
99.33333,55,57,0.33333,1,25,G3, 
99.66667,61,60,0.33333,1,25,C#4,Y
100,52,55,4,1,26,E3, 
100,55,57,0.33333,1,26,G3, 
100.33333,61,60,0.33333,1,26,C#4,Y
100.66667,55,57,0.33333,1,26,G3, 
101,61,60,0.33333,1,26,C#4,Y
101.33333,55,57,0.33333,1,26,G3, 
101.66667,61,60,0.33333,1,26,C#4,Y
102,55,57,0.33333,1,26,G3, 
102.33333,61,60,0.33333,1,26,C#4,Y
102.66667,55,57,0.33333,1,26,G3, 
103,61,60,0.33333,1,26,C#4,Y
103,69,65,1,0,26,A4, 
103.33333,55,57,0.33333,1,26,G3, 
103.66667,61,60,0.33333,1,26,C#4,Y
104,52,55,4,1,27,E3, 
104,55,57,0.33333,1,27,G3, 
104,68,64,1,0,27,G#4,Y
104.33333,61,60,0.33333,1,27,C#4,Y
104.66667,55,57,0.33333,1,27,G3, 
105,61,60,0.33333,1,27,C#4,Y
105,69,65,1,0,27,A4, 
105.33333,55,57,0.33333,1,27,G3, 
105.66667,61,60,0.33333,1,27,C#4,Y
106,55,57,0.33333,1,27,G3, 
106,70,66,1,0,27,A#4,Y
106.33333,61,60,0.33333,1,27,C#4,Y
106.66667,55,57,0.33333,1,27,G3, 
107,61,60,0.33333,1,27,C#4,Y
107,69,65,1,0,27,A4, 
107.33333,55,57,0.33333,1,27,G3, 
107.66667,61,60,0.33333,1,27,C#4,Y
108,52,55,4,1,28,E3, 
108,55,57,0.33333,1,28,G3, 
108,69,65,2,0,28,A4, 
108.33333,61,60,0.33333,1,28,C#4,Y
108.66667,55,57,0.33333,1,28,G3, 
109,61,60,0.33333,1,28,C#4,Y
109.33333,55,57,0.33333,1,28,G3, 
109.66667,61,60,0.33333,1,28,C#4,Y
110,55,57,0.33333,1,28,G3, 
110,69,65,2,0,28,A4, 
110.33333,61,60,0.33333,1,28,C#4,Y
110.66667,55,57,0.33333,1,28,G3, 
111,61,60,0.33333,1,28,C#4,Y
111.33333,55,57,0.33333,1,28,G3, 
111.66667,61,60,0.33333,1,28,C#4,Y
112,41,49,2,1,29,F2, 
112,69,65,0.33333,0,29,A4, 
112.33333,62,61,0.33333,0,29,D4, 
112.66667,57,58,0.33333,0,29,A3, 
113,62,61,0.33333,0,29,D4, 
113.33333,57,58,0.33333,0,29,A3, 
113.66667,62,61,0.33333,0,29,D4, 
114,45,51,0.5,1,29,A2, 
114,57,58,0.33333,0,29,A3, 
114.33333,62,61,0.33333,0,29,D4, 
114.66667,57,58,0.33333,0,29,A3, 
115,50,54,0.5,1,29,D3, 
115,62,61,0.33333,0,29,D4, 
115.33333,57,58,0.33333,0,29,A3, 
115.66667,62,61,0.33333,0,29,D4, 
116,53,56,4,1,30,F3, 
116,57,58,0.33333,1,30,A3, 
116.33333,62,61,0.33333,1,30,D4, 
116.66667,57,58,0.33333,1,30,A3, 
117,62,61,0.33333,1,30,D4, 
117.33333,57,58,0.33333,1,30,A3, 
117.66667,62,61,0.33333,1,30,D4, 
118,57,58,0.33333,1,30,A3, 
118,74,68,0.5,0,30,D5, 
118.33333,62,61,0.33333,1,30,D4, 
118.66667,57,58,0.33333,1,30,A3, 
119,62,61,0.33333,1,30,D4, 
119.33333,57,58,0.33333,1,30,A3, 
119.66667,62,61,0.33333,1,30,D4, 
120,44,50,2,1,31,G#2,Y
120,64,62,0.33333,0,31,E4, 
120.33333,59,59,0.33333,0,31,B3, 
120.66667,64,62,0.33333,0,31,E4, 
121,59,59,0.33333,0,31,B3, 
121.33333,64,62,0.33333,0,31,E4, 
121.66667,59,59,0.33333,0,31,B3, 
122,47,52,0.5,1,31,B2, 
122,64,62,0.33333,0,31,E4, 
122.33333,59,59,0.33333,0,31,B3, 
122.66667,64,62,0.33333,0,31,E4, 
123,52,55,0.5,1,31,E3, 
123,59,59,0.33333,0,31,B3, 
123.33333,64,62,0.33333,0,31,E4, 
123.66667,59,59,0.33333,0,31,B3, 
124,56,57,4,1,32,G#3,Y
124,59,59,0.33333,1,32,B3, 
124.33333,64,62,0.33333,1,32,E4, 
124.66667,59,59,0.33333,1,32,B3, 
125,64,62,0.33333,1,32,E4, 
125.33333,59,59,0.33333,1,32,B3, 
125.66667,64,62,0.33333,1,32,E4, 
126,59,59,0.33333,1,32,B3, 
126,76,69,0.5,0,32,E5, 
126.33333,64,62,0.33333,1,32,E4, 
126.66667,59,59,0.33333,1,32,B3, 
127,64,62,0.33333,1,32,E4, 
127.33333,59,59,0.33333,1,32,B3, 
127.66667,64,62,0.33333,1,32,E4, 
128,45,51,2,1,33,A2, 
128,65,63,0.33333,0,33,F4, 
128.33333,60,60,0.33333,0,33,C4, 
128.65833,65,63,0.33333,0,33,F4, 
129,60,60,0.33333,0,33,C4, 
129.33333,65,63,0.33333,0,33,F4, 
129.65833,60,60,0.33333,0,33,C4, 
130,48,53,0.5,1,33,C3, 
130,65,63,0.33333,0,33,F4, 
130.33333,60,60,0.33333,0,33,C4, 
130.65833,65,63,0.33333,0,33,F4, 
131,53,56,0.5,1,33,F3, 
131,60,60,0.33333,0,33,C4, 
131.33333,65,63,0.33333,0,33,F4, 
131.65833,60,60,0.33333,0,33,C4, 
132,57,58,4,1,34,A3, 
132,60,60,0.33333,1,34,C4, 
132.33333,65,63,0.33333,1,34,F4, 
132.65833,60,60,0.33333,1,34,C4, 
133,65,63,0.33333,1,34,F4, 
133.33333,60,60,0.33333,1,34,C4, 
133.65833,65,63,0.33333,1,34,F4, 
134,60,60,0.33333,1,34,C4, 
134,77,70,0.5,0,34,F5, 
134.33333,65,63,0.33333,1,34,F4, 
134.65833,60,60,0.33333,1,34,C4, 
135,65,63,0.33333,1,34,F4, 
135.33333,60,60,0.33333,1,34,C4, 
135.65833,65,63,0.33333,1,34,F4, 
136,47,52,2,1,35,B2, 
136,68,64,0.33333,0,35,G#4,Y
136.33333,62,61,0.33333,0,35,D4, 
136.66667,68,64,0.33333,0,35,G#4,Y
137,62,61,0.33333,0,35,D4, 
137.33333,68,64,0.33333,0,35,G#4,Y
137.66667,62,61,0.33333,0,35,D4, 
138,50,54,0.5,1,35,D3, 
138,68,64,0.33333,0,35,G#4,Y
138.33333,62,61,0.33333,0,35,D4, 
138.66667,68,64,0.33333,0,35,G#4,Y
139,56,57,0.5,1,35,G#3,Y
139,62,61,0.33333,0,35,D4, 
139.33333,68,64,0.33333,0,35,G#4,Y
139.66667,62,61,0.33333,0,35,D4, 
140,59,59,4,1,36,B3, 
140,62,61,0.33333,1,36,D4, 
140.33333,68,64,0.33333,1,36,G#4,Y
140.66667,62,61,0.33333,1,36,D4, 
141,68,64,0.33333,1,36,G#4,Y
141.33333,62,61,0.33333,1,36,D4, 
141.66667,68,64,0.33333,1,36,G#4,Y
142,62,61,0.33333,1,36,D4, 
142,80,71,0.5,0,36,G#5,Y
142.33333,68,64,0.33333,1,36,G#4,Y
142.66667,62,61,0.33333,1,36,D4, 
143,68,64,0.33333,1,36,G#4,Y
143.33333,62,61,0.33333,1,36,D4, 
143.66667,68,64,0.33333,1,36,G#4,Y
144,48,53,2,1,37,C3, 
144,69,65,0.33333,0,37,A4, 
144.33333,64,62,0.33333,0,37,E4, 
144.66667,69,65,0.33333,0,37,A4, 
145,64,62,0.33333,0,37,E4, 
145.33333,69,65,0.33333,0,37,A4, 
145.66667,64,62,0.33333,0,37,E4, 
146,57,58,0.5,1,37,A3, 
146,69,65,0.33333,0,37,A4, 
146.33333,64,62,0.33333,0,37,E4, 
146.66667,69,65,0.33333,0,37,A4, 
147,60,60,0.5,1,37,C4, 
147,64,62,0.33333,0,37,E4, 
147.33333,69,65,0.33333,0,37,A4, 
147.66667,64,62,0.33333,0,37,E4, 
148,63,61,4,1,38,D#4,Y
148,66,63,4,1,38,F#4,Y
148,69,65,0.33333,0,38,A4, 
148.33333,72,67,0.33333,0,38,C5, 
148.66667,69,65,0.33333,0,38,A4, 
149,72,67,0.33333,0,38,C5, 
149.33333,69,65,0.33333,0,38,A4, 
149.66667,72,67,0.33333,0,38,C5, 
150,69,65,0.33333,0,38,A4, 
150,81,72,1,0,38,A5, 
150.33333,72,67,0.33333,0,38,C5, 
150.66667,69,65,0.33333,0,38,A4, 
151,72,67,0.33333,0,38,C5, 
151.33333,69,65,0.33333,0,38,A4, 
151.66667,72,67,0.33333,0,38,C5, 
152,63,61,4,1,39,D#4,Y
152,66,63,4,1,39,F#4,Y
152,69,65,0.33333,0,39,A4, 
152.33333,72,67,0.33333,0,39,C5, 
152.66667,69,65,0.33333,0,39,A4, 
153,72,67,0.33333,0,39,C5, 
153.33333,69,65,0.33333,0,39,A4, 
153.66667,72,67,0.33333,0,39,C5, 
154,69,65,0.33333,0,39,A4, 
154,81,72,1,0,39,A5, 
154.33333,72,67,0.33333,0,39,C5, 
154.66667,69,65,0.33333,0,39,A4, 
155,72,67,0.33333,0,39,C5, 
155.33333,69,65,0.33333,0,39,A4, 
155.66667,72,67,0.33333,0,39,C5, 
156,63,61,4,1,40,D#4,Y
156,66,63,4,1,40,F#4,Y
156,69,65,0.33333,0,40,A4, 
156.33333,72,67,0.33333,0,40,C5, 
156.66667,69,65,0.33333,0,40,A4, 
157,72,67,0.33333,0,40,C5, 
157.33333,69,65,0.33333,0,40,A4, 
157.66667,72,67,0.33333,0,40,C5, 
158,69,65,0.33333,0,40,A4, 
158,81,72,1,0,40,A5, 
158.33333,72,67,0.33333,0,40,C5, 
158.66667,69,65,0.33333,0,40,A4, 
159,72,67,0.33333,0,40,C5, 
159.33333,69,65,0.33333,0,40,A4, 
159.66667,72,67,0.33333,0,40,C5, 
160,52,55,0.5,1,41,E3, 
160,68,64,1,0,41,G#4,Y
160,71,66,1,0,41,B4, 
160,80,71,1,0,41,G#5,Y
160.5,64,62,0.5,1,41,E4, 
161,59,59,0.5,1,41,B3, 
161,62,61,0.5,1,41,D4, 
161.5,64,62,0.5,1,41,E4, 
162,65,63,0.5,1,41,F4, 
162.5,64,62,0.5,1,41,E4, 
163,59,59,0.5,1,41,B3, 
163,62,61,0.5,1,41,D4, 
163,83,73,0.5,0,41,B5, 
163.5,64,62,0.5,1,41,E4, 
163.5,80,71,0.5,0,41,G#5,Y
164,52,55,0.5,1,42,E3, 
164,76,69,0.5,0,42,E5, 
164.5,64,62,0.5,1,42,E4, 
164.5,77,70,0.5,0,42,F5, 
165,59,59,0.5,1,42,B3, 
165,62,61,0.5,1,42,D4, 
165,77,70,0.5,0,42,F5, 
165.5,64,62,0.5,1,42,E4, 
165.5,74,68,0.5,0,42,D5, 
166,65,63,0.5,1,42,F4, 
166.5,64,62,0.5,1,42,E4, 
167,59,59,0.5,1,42,B3, 
167,62,61,0.5,1,42,D4, 
167,83,73,0.5,0,42,B5, 
167.5,64,62,0.5,1,42,E4, 
167.5,80,71,0.5,0,42,G#5,Y
168,52,55,0.5,1,43,E3, 
168,76,69,0.5,0,43,E5, 
168.5,64,62,0.5,1,43,E4, 
168.5,77,70,0.5,0,43,F5, 
169,59,59,0.5,1,43,B3, 
169,62,61,0.5,1,43,D4, 
169,77,70,0.5,0,43,F5, 
169.5,64,62,0.5,1,43,E4, 
169.5,74,68,0.5,0,43,D5, 
170,65,63,0.5,1,43,F4, 
170.5,64,62,0.5,1,43,E4, 
171,59,59,0.5,1,43,B3, 
171,62,61,0.5,1,43,D4, 
171,83,73,0.5,0,43,B5, 
171.5,64,62,0.5,1,43,E4, 
171.5,80,71,0.5,0,43,G#5,Y
172,52,55,0.5,1,44,E3, 
172,76,69,0.5,0,44,E5, 
172.5,64,62,0.5,1,44,E4, 
172.5,77,70,0.5,0,44,F5, 
173,59,59,0.5,1,44,B3, 
173,62,61,0.5,1,44,D4, 
173,77,70,0.5,0,44,F5, 
173.5,64,62,0.5,1,44,E4, 
173.5,74,68,0.5,0,44,D5, 
174,52,55,0.5,1,44,E3, 
174,74,68,0.5,0,44,D5, 
174.5,64,62,0.5,1,44,E4, 
174.5,72,67,0.5,0,44,C5, 
175,56,57,0.5,1,44,G#3,Y
175,59,59,0.5,1,44,B3, 
175,72,67,0.5,0,44,C5, 
175.5,64,62,0.5,1,44,E4, 
175.5,71,66,0.5,0,44,B4, 
176,52,55,0.5,1,45,E3, 
176,71,66,0.5,0,45,B4, 
176.5,64,62,0.5,1,45,E4, 
176.5,72,67,0.5,0,45,C5, 
177,57,58,0.5,1,45,A3, 
177,60,60,0.5,1,45,C4, 
177,69,65,1,0,45,A4, 
177.5,64,62,0.5,1,45,E4, 
178,65,63,0.5,1,45,F4, 
178.5,64,62,0.5,1,45,E4, 
179,57,58,0.5,1,45,A3, 
179,60,60,0.5,1,45,C4, 
179,84,74,0.5,0,45,C6, 
179.5,64,62,0.5,1,45,E4, 
179.5,81,72,0.5,0,45,A5, 
180,52,55,0.5,1,46,E3, 
180,75,68,0.5,0,46,D#5,Y
180.5,64,62,0.5,1,46,E4, 
180.5,76,69,0.5,0,46,E5, 
181,57,58,0.5,1,46,A3, 
181,60,60,0.5,1,46,C4, 
181,76,69,0.5,0,46,E5, 
181.5,64,62,0.5,1,46,E4, 
181.5,72,67,0.5,0,46,C5, 
182,65,63,0.5,1,46,F4, 
182.5,64,62,0.5,1,46,E4, 
183,57,58,0.5,1,46,A3, 
183,60,60,0.5,1,46,C4, 
183,84,74,0.5,0,46,C6, 
183.5,64,62,0.5,1,46,E4, 
183.5,81,72,0.5,0,46,A5, 
184,52,55,0.5,1,47,E3, 
184,75,68,0.5,0,47,D#5,Y
184.5,64,62,0.5,1,47,E4, 
184.5,76,69,0.5,0,47,E5, 
185,57,58,0.5,1,47,A3, 
185,60,60,0.5,1,47,C4, 
185,76,69,0.5,0,47,E5, 
185.5,64,62,0.5,1,47,E4, 
185.5,72,67,0.5,0,47,C5, 
186,65,63,0.5,1,47,F4, 
186.5,64,62,0.5,1,47,E4, 
187,57,58,0.5,1,47,A3, 
187,60,60,0.5,1,47,C4, 
187,84,74,0.5,0,47,C6, 
187.5,64,62,0.5,1,47,E4, 
187.5,81,72,0.5,0,47,A5, 
188,52,55,0.5,1,48,E3, 
188,75,68,0.5,0,48,D#5,Y
188.5,64,62,0.5,1,48,E4, 
188.5,76,69,0.5,0,48,E5, 
189,57,58,0.5,1,48,A3, 
189,60,60,0.5,1,48,C4, 
189,76,69,0.5,0,48,E5, 
189.5,64,62,0.5,1,48,E4, 
189.5,72,67,0.5,0,48,C5, 
190,52,55,0.5,1,48,E3, 
190,72,67,0.5,0,48,C5, 
190.5,64,62,0.5,1,48,E4, 
190.5,71,66,0.5,0,48,B4, 
191,57,58,0.5,1,48,A3, 
191,60,60,0.5,1,48,C4, 
191,71,66,0.5,0,48,B4, 
191.5,64,62,0.5,1,48,E4, 
191.5,69,65,0.5,0,48,A4, 
192,52,55,0.5,1,49,E3, 
192,69,65,0.5,0,49,A4, 
192.5,64,62,0.5,1,49,E4, 
192.5,68,64,0.5,0,49,G#4,Y
193,59,59,0.5,1,49,B3, 
193,62,61,0.5,1,49,D4, 
193,71,66,0.5,0,49,B4, 
193.5,64,62,0.5,1,49,E4, 
194,65,63,0.5,1,49,F4, 
194.5,64,62,0.5,1,49,E4, 
195,59,59,0.5,1,49,B3, 
195,62,61,0.5,1,49,D4, 
195,89,77,0.5,0,49,F6, 
195.5,64,62,0.5,1,49,E4, 
